'Type',32GB eMMC   2048MB DDR3 SDRAM,64-bit,Accessories Included,Accessories Included: Electronics Product,Age,Aspect Ratio,Audio,Audio-out Ports (#),Average Battery Life (in hours),Backlight Technology,Backlit Keyboard,Band Color,Band Material,Bandwidth,Batteries,Batteries:,Battery,Battery Charge Life,Battery Chemistry,Battery Life,Battery Type,Bluetooth,Bluetooth Compatible,Bluetooth Standard,Brand,Brand Name,Built-In Microphone,Built-In Webcam,Bundled Items,Bundled items,Bus Speed,C.O.A.,CD/DVD Drive,CD/DVD/Optical Drive,CPU,Cache,Camera,Capacity,Capacity:,Capacité de stockage,Carrier,Case Color,Case Material,Color,Colour,Compatible CPU Brand,Compatible brand,Compatible model,Compatible product line,Computer Memory Type,Connectivity,Connectivity Technology,Contract,Country of Manufacture,Country of Origin,Country//Region of Manufacture,Country/Region of Manufacture,DVD Drive,DVD+RW,DVD/CD Drive,DVI,Dell Warranty Expiration,Depth,Description1,Device Supported,Dimensions (WxDxH),Display,Display Resolution,Display Screen Technology,Display Screen Type,Display Size,Display Technology,Display Type,Display resolution,DisplayPort,Drive,Drive Type,Dye Sub Type,EAN,Ethernet Technology,Evecase 13.3-Inch Ultra-Slim,Face Color,Factory Warranty,Family Line,Feature,Features,Features: Audio Product,Features: Electronic Display,Finger Print Reader,Fingerprint Reader,Flash Memory,Flash Memory Capacity,Flash Memory Size,Focus Modes,Form Factor,Form Factor Type,Frequency,Frequency Band(s),Front Camera/Webcam,Gender,Gr,Graphic Card,Graphic processing type,Graphics Card,Graphics Controller,Graphics Controller Manufacturer,Graphics Controller Model,Graphics Coprocessor,Graphics Memory Accessibility,Graphics Memory Capacity,Graphics Memory Technology,Graphics Processing Type,HDMI,HDTV,Hard Drive,Hard Drive Capacity,Hard Drive Interface,Hard Drive Rotational Speed,Hard Drive Size,Hard Drive__Capacity,Hardware Connectivity,Hardware Platform,Height,Host Interface,Hybrid Hard Drive Capacity,ISBN,Image Sensor,Included / Unit Damage,Includes,Input Type,Input Voltage,Input//Output Ports,Intel Processor Generation,Interchange Part Number,Internet Connectivity,Item,Item Dimensions,Item Dimensions L x W x H,Item Type: Electronics,Item Weight,Keyboard,Keyboard Layout,Keyboard Localization,LCD Display (In.),LCD Resolution,Laptop Packaging,MOUSE PAD PURCHASED FROM,MPN,MSRP,Manufacture Warranty,Manufacturer,Manufacturer Part Number,Manufacturer SKU,Manufacturer Warranty,Manufacturer warranty,Manufacturer's Warranty,Marque,Maximum Battery Run Time,Maximum Memory,Maximum Resolution,Media,Memory,Memory (RAM),Memory (RAM) Max,Memory (RAM) Type,Memory Capacity,Memory Card,Memory Card Supported,Memory Size,Memory Speed,Memory Technology,Memory Type,Memory Upgrade,Microphone Jack,Mode,Model,Model Number,Movement,Mémoire RAM,Network (RJ-45),Number of Cells,Number of Memory Slots,Number of Total Memory Slots,Number of USB 2.0 Ports,Number of USB 3.0 Ports,Numerical Keypad,OS,Ohters,Operating,Operating System,Operating System Architecture,Operating System Edition,Operating System Platform,Optical Drive,Optical Drive Type,Optical Media Supported,Optical Storage,Other Part Number,Output Type,PN,PURCHASED AT FRY'S ELECTRONICS,Package Quantity,Packs,Part Brand,Pattern Name,Platform,Pointing Device,Pointing Device Type,Port,Ports,Ports:,Power Source,Primary Drive,Primary Drive or Optical Drive,Printer Compatibility,Processor,Processor Brand,Processor Cache Memory,Processor Configuration,Processor Core,Processor Core Type,Processor Cores,Processor Count,Processor Manufacturer,Processor Model,Processor Speed,Processor Speed (GHz),Processor Speed (per Core),Processor Threads,Processor TurboBoost Speed (GHz),Processor Type,Product Depth,Product Dimensions,Product Family,Product Height,Product Line,Product Model,Product Name,Product Series,Product Type,Product Weight,Product Width,Quantity,RAM,RAM (memory),RAM Memory,Random Access Memory (RAM),Release Year,Removable Media Compatibility,Removable Media Slot,Resolution,SKU,SSD (Solid State Flash Drive),Screen,Screen Resolution,Screen Size,Screen Type,Screen resolution,Screen type,ScreenSize,Seller Warranty,Seller Warranty Coverage,Serial #,Series,Shipping Weight,Size,Size Type,Software Included,Solid State Drive Capacity,Sound,Special Features,Standard Memory,Storage,Storage Capacity,Style,Support standard,System Memory,System Memory (RAM),System Ram,Système d'exploitation,Taille de l'écran,Targeted Audience,Title,Total Number of USB Ports,Touch Screen,TouchScreen,Touchscreen,Type,Type de processeur,UPC,URL,USB 3.0,USB Interface,USB Ports,Unit Quantity,Unit Type,VGA,Video,Video Memory,Video Port,Video Ports,Visual Playback File Format,Vitesse du processeur,WIRELESS MOUSE PURCHASED FROM,Warranty,Warranty - Labor,Warranty - Parts,Warranty Description,Web Cam,Webcam,Weight,Weight (Approximate),Weight (lbs.),Wi-Fi,Width,Wireless,Wireless Connectivity,Wireless LAN,Wireless LAN Standard,Wireless Mouse included,Wireless Network,Wireless Networking,Wireless Standard,Wireless Technology,Wireless Type,Year,brand new,dealEndTime,eSATA,image,item,itemId,model number,mpn,new,price,quick shipping,sellerFeedback,sleeve included,title
,,,,,,,,,,,,,,,,,,,,,,,,,Lenovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20CG005LUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90E+11,http://www.ebay.com/itm/Lenovo-ThinkPad-Helix-20CG005LUS-Ultrabook-Tablet-11-6-In-plane-Switching-/151992565228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-23T03:19:55.000Z,,http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/4koAAOSwll1Wy9Ai/$_1.JPG?set_id=880000500F,,1.52E+11,,,,1010.48,,99.2,,"Lenovo ThinkPad Helix 20CG005LUS Ultrabook/Tablet - 11.6"" - In-plane Switching ("
,,,,,,,,,,,,,,,,,,,,,,,,,Alienware,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dedicated Graphics,,,,750GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALW14-2814SLV,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,14,,,,,,,,,,,,,,Windows 7,,Home Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4GHz,,,,,Intel Core i7 4th Gen.,,,,,,,,,,,,,,,,,,,,,,,,,"14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,http://www.ebay.com/itm/Alienware-14-Notebook-i7-2-40GHz-8GB-750GB-Windows-7-/371599584912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-13T18:21:19.000Z,,,,3.72E+11,,,,1010.49,,98.7,,"Alienware 14"" Notebook i7 2.40GHz 8GB 750GB Windows 7"
,,,,,,16:09,,,,,,,,,,,,,Lithium Polymer (Li-Polymer),,,Yes,,,Acer America Corp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD 5500,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NX.VATAA.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-cell,,,,,,,,,Windows 7 Professional,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,Dual-core (2 Core),,,,Intel,i5-5200U,2.20 GHz,,,,,Core i5,,,,,TravelMate,,,P645-S,Notebook,,,,,,,,,,,,TMP645S51FE,,,1366 x 768,14-in,,,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,8.89E+11,http://www.ebay.com/itm/NEW-TravelMate-TMP645-S-51FE-Notebook-i5-5200U-14-in-8GB-HD-5500-Windows-7-Acer-/401110176868,,,,,,,,,,,,,,,,,,,,,3.31 lb,,,,,,,,,,,,,,,,2016-05-23T11:58:39.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/rq8AAOSwKfVXG2Ny/$_1.JPG?set_id=8800005007,,4.01E+11,,,,1010.98,,99.1,,NEW TravelMate TMP645-S-51FE Notebook i5-5200U 14-in 8GB HD 5500 Windows 7 Acer
,,,,,,,,,,,,,,,,,,,,,,,,,ASUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K501UX-NS51,,,,,,,,,,,,,,,,,,,,,,,,,,,,K501UX-NS51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does not apply,http://www.ebay.com/itm/ASUS-K501UX-NS51-Gaming-Laptop-Intel-Core-i5-6200U-and-amp-40-2-30-GHz-and-8-1-/111928175512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-06T03:11:30.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDY3Mw==/z/nPoAAOSwoBtW3PFY/$_12.JPG', 'http://i.ebayimg.com/00/s/NTAwWDcwOQ==/z/1sIAAOSwZ8ZW3PFZ/$_12.JPG', 'http://i.ebayimg.com/00/s/NTAwWDcyOQ==/z/aKQAAOSwZQxW3PFa/$_12.JPG', 'http://i.ebayimg.com/00/s/NTAwWDcyOQ==/z/aLUAAOSwZQxW3PFb/$_12.JPG', 'http://i.ebayimg.com/00/s/NTAwWDY3Mw==/z/S9sAAOSwyjBW3PFc/$_12.JPG', 'http://i.ebayimg.com/00/s/NTAwWDcwOQ==/z/aMMAAOSwr7ZW3PFd/$_12.JPG', 'http://i.ebayimg.com/00/s/NTAwWDcyOQ==/z/YZYAAOSwwpdW3PFe/$_12.JPG', 'http://i.ebayimg.com/00/s/NTAwWDcyOQ==/z/aRQAAOSwZQxW3PFf/$_12.JPG', 'http://i.ebayimg.com/00/s/NTAwWDY3MA==/z/TDAAAOSwyjBW3PFh/$_12.JPG']",,1.12E+11,,,,1010.99,,99.1,,ASUS K501UX-NS51 Gaming Laptop Intel Core i5 6200U and amp;#40;2.30 GHz and 8 1
,,,,,,,,,,,,,,,,,,,,,,,,,Asus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90NB08V2-M00460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42E+11,http://www.ebay.com/itm/Asus-90NB08V2-M00460-Asus-ZENBOOK-UX303UA-DH51T-13-3-Touchscreen-In-plane-Swit-/191767281588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-23T11:47:34.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/OhwAAOSwYaFWfSza/$_1.JPG?set_id=8800005007,,1.92E+11,,,,1010.99,,99.4,,"Asus 90NB08V2-M00460 Asus ZENBOOK UX303UA-DH51T 13.3"" Touchscreen (In-plane Swit"
,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25XN6,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,Latitude E5450,,,,,,,,,,,,,,"['Windows 7', 'Windows 8.1']",,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3GHz,,,,,Intel Core i5,,,,,,,,,,,,,,,,,,,,,,,,,"14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,http://www.ebay.com/itm/Dell-Latitude-E5450-14-Notebook-w-Intel-i5-5300U-4GB-RAM-500GB-HDD-/381437900234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-11T19:06:30.000Z,,http://i.ebayimg.com/00/s/NjUwWDY1MA==/z/48MAAOSw1DtXISYZ/$_1.JPG?set_id=880000500F,,3.81E+11,,,,1011.13,,99.1,,"Dell Latitude E5450 14"" Notebook w/ Intel i5-5300U, 4GB RAM, & 500GB HDD"
,,,,,,,,,,,,,,,,,,,,,,,,,ASUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 TB,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,F554LA-WS71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89E+11,http://www.ebay.com/itm/ASUS-F554LA-15-6-Inch-Laptop-2-40-GHz-Intel-Core-i7-8-GB-DDR3-SDRAM-1-TB-HDD-/291685049994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-14T19:59:31.000Z,,"['http://i.ebayimg.com/00/s/Mzc1WDUwMA==/z/nfgAAOSwPc9WwNyp/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/Mzc1WDUwMA==/z/AysAAOSwezVWwNyp/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzAxWDUwMA==/z/BYQAAOSwB4NWwNyp/$_1.JPG?set_id=8800005007']",,2.92E+11,,,,1011.34,,99.6,,"ASUS F554LA 15.6-Inch Laptop 2.40 GHz Intel Core i7, 8 GB DDR3 SDRAM, 1 TB HDD,"
,,,,,,,,,,,,,,,,,,,,,,,,,Hewlett-Packard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3L55UT#ABA,,,Hewlett-Packard,,,,,,,,,,,,,,,,,,,,,,,,,T3L55UT#ABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90E+11,http://www.ebay.com/itm/HP-650-G1-T3L55UT-ABA-15-6-Laptop-Intel-Core-i5-4310M-2-70-GHz-500-GB-HDD-4-/291680895335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-09T11:42:37.000Z,,"['http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/TxIAAOSwzgRWxILN/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/nqEAAOSwe7BWxILO/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/ftcAAOSwDuJW1FTT/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/BKgAAOSwUuFW1FTU/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/~xkAAOSwx-9W1FTO/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/fXYAAOSw~OVW1FTP/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/bhkAAOSwPc9W1FTQ/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/ot0AAOSwZ8ZW9T2c/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/rXYAAOSwoudW9T2d/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/KqMAAOSwLpdW9T2g/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/ctAAAOSw2ENW7qcN/$_12.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDgwWDY0MA==/z/GUQAAOSwQjNW9T2h/$_12.JPG?set_id=880000500F']",,2.92E+11,,,,1009.99,,99.1,,"HP 650 G1 (T3L55UT#ABA) 15.6"" Laptop Intel Core i5 4310M (2.70 GHz) 500 GB HDD 4"
,,,,,,,,,,,,,,,,,,,,,,,,,Asus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,http://www.ebay.com/itm/Asus-Zenbook-UX305CA-13-3-IPS-QHD-Core-M3-6Y30-8GB-256GB-SSD-/281889566998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-17T07:13:09.000Z,,http://i.ebayimg.com/00/s/MzI1WDUwMA==/z/8c4AAOSw3KFWdQOI/$_1.JPG?set_id=8800005007,,2.82E+11,,,,1012.99,,99.7,,"Asus Zenbook UX305CA/13.3"" IPS QHD+/Core M3-6Y30/8GB/256GB SSD"
,,,,,,,,,,,,,,,,,,,,,,,,,"Asus, ASUS",,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,1TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GL771JW-TS71, GL771JW-TS71",,,,,,,,,,,,,,16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60GHz,,,,,Intel Core i7 4th Gen.,,,,,,,,,,,,,,,,,,,,,,,,,"17.3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,8.89E+11,http://www.ebay.com/itm/NEW-Asus-ROG-17-3-Gaming-Laptop-i7-2-6GHz-16GB-1TB-Windows-8-1-GL771JW-TS71-/371570187332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-07T15:35:26.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/owUAAOSwYlJW3vLY/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/OZQAAOSwwpdW3vLX/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/X0MAAOSwyjBW3vLX/$_1.JPG?set_id=8800005007']",,3.72E+11,,,,1013.79,,98.7,,"NEW Asus ROG 17.3"" Gaming Laptop i7 2.6GHz 16GB 1TB Windows 8.1 (GL771JW-TS71)"
,,,,,,16:09,,,,,,,,,,,,,Lithium Ion (Li-Ion),,,Yes,,,Acer America Corp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,GeForce GTX 950M,,,,,,Yes,,,1TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NX.MUXAA.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-cell,,,,,,,,,Windows 8.1,,,,,DVD-Writer,,,,,,,,,,,,,,,,,,,,,,,,,Dual-core (2 Core),,,,Intel,i7-5500U,2.40 GHz,,,,,Core i7,,,,,Aspire,,,,Notebook,,,,,,,,,,,,VN7571G719D,,,1920 x 1080,15.6-in,,,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,8.89E+11,http://www.ebay.com/itm/NEW-Aspire-VN7-571G-719D-Notebook-i7-5500U-15-6-in-8GB-1TB-GeForce-GTX-950M-/401108513772,,,,,,,,,,,,,,,,,,,,,5.29 lb,,,,,,,,,,,,,,,,2016-05-20T12:03:58.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/RjkAAOSwiYFXF3A0/$_1.JPG?set_id=8800005007,,4.01E+11,,,,1013.98,,99.1,,NEW Aspire VN7-571G-719D Notebook i7-5500U 15.6-in 8GB 1TB GeForce GTX 950M
,,,,,,,,,,,,,,,,,,,,,,,,,Toshiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,http://www.ebay.com/itm/Toshiba-Satellite-L55T-C5388-15-6-HD-Touch-Core-i7-6500U-8GB-1TB-Gold-/262324820349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-07T04:58:14.000Z,,http://i.ebayimg.com/00/s/MzI0WDUwMA==/z/SlYAAOSwJb9WrQvk/$_1.JPG?set_id=8800005007,,2.62E+11,,,,1013.99,,99.7,,"Toshiba Satellite L55T-C5388/15.6"" HD Touch/Core i7-6500U/8GB/1TB/Gold"
,,,,,,,,,,,,,,,,,,,,,,,,,Asus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,http://www.ebay.com/itm/Asus-Q503UA-2-in-1-15-6-FHD-Touch-i5-6200U-8GB-1TB-Black-/262104684218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-18T08:40:03.000Z,,http://i.ebayimg.com/00/s/MzYxWDUwMA==/z/9A0AAOSwo0JWJ09n/$_1.JPG?set_id=8800005007,,2.62E+11,,,,1013.99,,99.7,,"Asus Q503UA 2-in-1/15.6"" FHD Touch/i5-6200U/8GB/1TB/Black"
,,,,,,,,,,,,,,,,,,,,,,,,,Toshiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,http://www.ebay.com/itm/Toshiba-Satellite-Radius-12-P25W-12-5-FHD-Touch-6th-gen-i5-6200U-8GB-256GB-/281862194273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-18T09:42:52.000Z,,http://i.ebayimg.com/00/s/NDkzWDUwMA==/z/SW0AAOSwlV9WTutf/$_1.JPG?set_id=8800005007,,2.82E+11,,,,1013.99,,99.7,,"Toshiba Satellite Radius 12 P25W/12.5"" FHD Touch/6th gen i5-6200U/8GB/256GB"
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,http://www.ebay.com/itm/Latest-HP-ENVY-x360-15t-m6-w103dx-15-6-FHD-Touch-6th-gen-i5-6200U-8GB-1TB-/252326102383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-19T03:50:01.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/EfoAAOSwI-BWFx79/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MzI2WDUwMA==/z/p60AAOSw5ZBWFx8h/$_1.JPG?set_id=880000500F']",,2.52E+11,,,,1013.99,,99.7,,"Latest HP ENVY x360 15t m6-w103dx/15.6"" FHD Touch/6th gen i5-6200U/8GB/1TB"
,,,,,,,,,,,,,,,,,,,,,,,,,hp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,http://www.ebay.com/itm/HP-Spectre-x2-12-a001dx-12-Touch-Core-m3-m3-6Y30-4GB-128GB-SSD-Silver-/281920399945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-26T04:04:16.000Z,,http://i.ebayimg.com/00/s/Mjg1WDUwMA==/z/u7gAAOSw~bFWGEdn/$_1.JPG?set_id=8800005007,,2.82E+11,,,,1013.99,,99.7,,"HP Spectre x2 12-a001dx/12"" Touch/Core m3-m3-6Y30/4GB/128GB SSD/Silver"
